,Cohorte,log(qx),Edad
7437,1975,-3.886842706897848,0
7438,1975,-6.615085665019317,1
7439,1975,-7.156216638280637,2
7440,1975,-7.264430222920869,3
7441,1975,-7.354042381610556,4
7442,1975,-7.600902459542082,5
7443,1975,-7.799353398265921,6
7444,1975,-7.77525584668686,7
7445,1975,-7.728735831051967,8
7446,1975,-7.902007552326004,9
7447,1975,-7.929406526514119,10
7448,1975,-8.078938260485081,11
7449,1975,-7.902007552326004,12
7450,1975,-7.751725349276666,13
7451,1975,-7.600902459542082,14
7452,1975,-7.469874197135678,15
7453,1975,-7.182192124683898,16
7454,1975,-7.082108666126914,17
7455,1975,-7.035588650492022,18
7456,1975,-6.830794237846009,19
7457,1975,-6.653113060608557,20
7458,1975,-6.821577582741084,21
7459,1975,-6.840096630508322,22
7460,1975,-6.849486370858162,23
7461,1975,-6.794426593675134,24
7462,1975,-6.8589651148127055,25
7463,1975,-6.830794237846009,26
7464,1975,-6.708904420236972,27
7465,1975,-6.821577582741084,28
7466,1975,-6.776727016575733,29
7467,1975,-6.630123542383857,30
7468,1975,-6.684611727667927,31
7469,1975,-6.645391014514646,32
7470,1975,-6.550080834710321,33
7471,1975,-6.469500348050982,34
7472,1975,-6.394931652553473,35
7473,1975,-6.297989707361243,36
7474,1975,-6.2046577675690235,37
7475,1975,-6.087975447488826,38
7476,1975,-6.044865323835097,39
7477,1975,-5.914503505971854,40
7478,1975,-5.885304351279592,41
7479,1975,-5.7763531674910364,42
7480,1975,-5.786077717383031,43
7481,1975,-5.646457408036931,44
7482,1975,-5.618522630705377,45
7483,1975,-5.442187736967739,46
7484,1975,-5.310389947782306,47
7485,1975,-5.2648825904617995,48
7486,1975,-5.1430244821420015,49
7487,1975,-5.008637291433582,50
7488,1975,-5.0206856299497575,51
7489,1975,-4.845968672541022,52
7490,1975,-4.7927053098349335,53
7491,1975,-4.686380241413635,54
7492,1975,-4.588313068921669,55
7493,1975,-4.459339737776552,56
7494,1975,-4.426187530459651,57
7495,1975,-4.283811587176927,58
7496,1975,-4.208409518510074,59
7497,1975,-4.125216225889187,60
7498,1975,-4.065174184922321,61
7499,1975,-3.939394202224278,62
7500,1975,-3.813989265156781,63
7501,1975,-3.7516062840222415,64
7502,1975,-3.684489105812643,65
7503,1975,-3.5435677229538824,66
7504,1975,-3.457450323212954,67
7505,1975,-3.382866424977432,68
7506,1975,-3.27756482121688,69
7507,1975,-3.165335057940171,70
7508,1975,-3.1053239501840855,71
7509,1975,-2.9650091009111503,72
7510,1975,-2.8866985125298688,73
7511,1975,-2.778043572922745,74
7512,1975,-2.6864844231876495,75
7513,1975,-2.5758384287937055,76
7514,1975,-2.524729143975172,77
7515,1975,-2.418781887396557,78
7516,1975,-2.326672888523136,79
7517,1975,-2.2378278457787673,80
7518,1975,-2.13149301815164,81
7519,1975,-2.048330546654783,82
7520,1975,-1.9444911563018994,83
7521,1975,-1.8607237696945904,84
7522,1975,-1.7879068999125651,85
7523,1975,-1.7350578263587513,86
7524,1975,-1.647087859886006,87
7525,1975,-1.5858190468354665,88
7526,1975,-1.4722444832578936,89
7527,1975,-1.4952167683440776,90
7528,1975,-1.419065517450435,91
7529,1975,-1.2733228824607292,92
7530,1975,-1.2934235177152835,93
7531,1975,-1.2608606665329845,94
7532,1975,-1.1494214897214325,95
7533,1975,-1.09727318566688,96
7534,1975,-1.0477385822952998,97
7535,1975,-1.0007870923526723,98
7536,1975,-0.9564098484709826,99
7537,1975,-0.9145422613400381,100
7538,1975,-0.8751727811532571,101
7539,1975,-0.8382191964539997,102
7540,1975,-0.8036319137352173,103
7541,1975,-0.7713249616239694,104
7542,1975,-0.7412245987931195,105
7543,1975,-0.7132274463941373,106
7544,1975,-0.6872645174017898,107
7545,1975,-0.6632001041919932,108
7546,1975,-0.6409722749058363,109
7547,1975,0.0,110+
7548,1976,-3.947132182541714,0
7549,1976,-6.676643558018751,1
7550,1976,-7.236259345954173,2
7551,1976,-7.4524824544238095,3
7552,1976,-7.66277786326017,4
7553,1976,-7.523941418405954,5
7554,1976,-7.706262975199909,6
7555,1976,-7.799353398265921,7
7556,1976,-7.875339305243843,8
7557,1976,-7.875339305243843,9
7558,1976,-8.047189562170502,10
7559,1976,-8.111728083308073,11
7560,1976,-7.799353398265921,12
7561,1976,-7.929406526514119,13
7562,1976,-7.6842840684811335,14
7563,1976,-7.505592279737757,15
7564,1976,-7.106206217705975,16
7565,1976,-7.1184763102977895,17
7566,1976,-6.849486370858162,18
7567,1976,-6.868534565828856,19
7568,1976,-6.785537646257888,20
7569,1976,-6.878196476740593,21
7570,1976,-6.776727016575733,22
7571,1976,-6.927957986299656,23
7572,1976,-6.776727016575733,24
7573,1976,-6.821577582741084,25
7574,1976,-6.878196476740593,26
7575,1976,-6.897804948128969,27
7576,1976,-6.725433722188183,28
7577,1976,-6.6926438993651916,29
7578,1976,-6.660895201050611,30
7579,1976,-6.645391014514646,31
7580,1976,-6.7422408405045635,32
7581,1976,-6.515713191206113,33
7582,1976,-6.522492878191493,34
7583,1976,-6.336775732396399,35
7584,1976,-6.336775732396399,36
7585,1976,-6.3089187778934335,37
7586,1976,-6.234810805739711,38
7587,1976,-6.151633299260803,39
7588,1976,-5.95609740327069,40
7589,1976,-6.0157572396770265,41
7590,1976,-5.885304351279592,42
7591,1976,-5.754023691092947,43
7592,1976,-5.640807675494813,44
7593,1976,-5.562282912382502,45
7594,1976,-5.419355694925093,46
7595,1976,-5.3329088113176555,47
7596,1976,-5.245724916428866,48
7597,1976,-5.183204559447532,49
7598,1976,-5.026764676026139,50
7599,1976,-4.971895465780325,51
7600,1976,-4.914416436355713,52
7601,1976,-4.754830960542498,53
7602,1976,-4.668109985761966,54
7603,1976,-4.5516294190600615,55
7604,1976,-4.522668964476348,56
7605,1976,-4.416204086475468,57
7606,1976,-4.322249430638021,58
7607,1976,-4.209755413733428,59
7608,1976,-4.137043316755216,60
7609,1976,-4.090551763983404,61
7610,1976,-3.9486869897997376,62
7611,1976,-3.87520903230543,63
7612,1976,-3.774437342475583,64
7613,1976,-3.6628219197946468,65
7614,1976,-3.546685688410761,66
7615,1976,-3.480565317045728,67
7616,1976,-3.378751192832325,68
7617,1976,-3.2949472618194964,69
7618,1976,-3.1907743947573257,70
7619,1976,-3.0793312974303046,71
7620,1976,-2.984990177022089,72
7621,1976,-2.88526482052802,73
7622,1976,-2.821778966430553,74
7623,1976,-2.696072224342803,75
7624,1976,-2.60558386955772,76
7625,1976,-2.528231774526374,77
7626,1976,-2.4305321073246677,78
7627,1976,-2.329339830302865,79
7628,1976,-2.210188243728078,80
7629,1976,-2.168491358513347,81
7630,1976,-2.0588549080714476,82
7631,1976,-1.9657557772760195,83
7632,1976,-1.9113541449137057,84
7633,1976,-1.8452235390973795,85
7634,1976,-1.74806799560363,86
7635,1976,-1.6546445052721797,87
7636,1976,-1.595189899168899,88
7637,1976,-1.526430373450492,89
7638,1976,-1.5038624198854618,90
7639,1976,-1.4156407859151214,91
7640,1976,-1.3479586548543174,92
7641,1976,-1.329044840319196,93
7642,1976,-1.1650085343077952,94
7643,1976,-1.187705831862064,95
7644,1976,-1.1358781138605984,96
7645,1976,-1.086456470898097,97
7646,1976,-1.0393910040099914,98
7647,1976,-0.994738878203297,99
7648,1976,-0.952410258680541,100
7649,1976,-0.9124232203476658,101
7650,1976,-0.8747170199642268,102
7651,1976,-0.8392371024318637,103
7652,1976,-0.8059352120465683,104
7653,1976,-0.7747477677645511,105
7654,1976,-0.7455779637479185,106
7655,1976,-0.7183829406282063,107
7656,1976,-0.6930671837597746,108
7657,1976,-0.6695283149613113,109
7658,1976,0.0,110+
7659,1977,-4.042701329070263,0
7660,1977,-6.684611727667927,1
7661,1977,-7.1691200431165445,2
7662,1977,-7.250245587928913,3
7663,1977,-7.600902459542082,4
7664,1977,-7.66277786326017,5
7665,1977,-7.706262975199909,6
7666,1977,-7.66277786326017,7
7667,1977,-7.799353398265921,8
7668,1977,-7.799353398265921,9
7669,1977,-7.986564940354067,10
7670,1977,-8.016417903503749,11
7671,1977,-7.849363818840582,12
7672,1977,-7.728735831051967,13
7673,1977,-7.77525584668686,14
7674,1977,-7.5810998322459024,15
7675,1977,-7.3232707229438025,16
7676,1977,-7.047017346315645,17
7677,1977,-6.868534565828856,18
7678,1977,-6.840096630508322,19
7679,1977,-6.830794237846009,20
7680,1977,-6.700741109597811,21
7681,1977,-6.812445099177812,22
7682,1977,-6.794426593675134,23
7683,1977,-6.830794237846009,24
7684,1977,-6.759335273863864,25
7685,1977,-6.776727016575733,26
7686,1977,-6.938214486466846,27
7687,1977,-6.733801971858699,28
7688,1977,-6.803395263657894,29
7689,1977,-6.708904420236972,30
7690,1977,-6.717134919373487,31
7691,1977,-6.653113060608557,32
7692,1977,-6.615085665019317,33
7693,1977,-6.45667965962192,34
7694,1977,-6.5856717798130235,35
7695,1977,-6.38896148556697,36
7696,1977,-6.3538701657556995,37
7697,1977,-6.250235276065343,38
7698,1977,-6.092390465697942,39
7699,1977,-6.057604349612527,40
7700,1977,-6.0157572396770265,41
7701,1977,-5.856933654150375,42
7702,1977,-5.7763531674910364,43
7703,1977,-5.675195017804288,44
7704,1977,-5.559682130682444,45
7705,1977,-5.506572305368496,46
7706,1977,-5.37952742197358,47
7707,1977,-5.318520073865556,48
7708,1977,-5.1743313867670455,49
7709,1977,-5.102750583004061,50
7710,1977,-4.996732388927264,51
7711,1977,-4.904924839674141,52
7712,1977,-4.813425124808551,53
7713,1977,-4.7239537219780585,54
7714,1977,-4.60817469500839,55
7715,1977,-4.507136445716726,56
7716,1977,-4.443051336511656,57
7717,1977,-4.350527967614511,58
7718,1977,-4.221269255795767,59
7719,1977,-4.14964587800719,60
7720,1977,-4.104394898075602,61
7721,1977,-4.027433856939473,62
7722,1977,-3.9060409337505986,63
7723,1977,-3.805413270369888,64
7724,1977,-3.6928874755114753,65
7725,1977,-3.6257168791562964,66
7726,1977,-3.5329018726595836,67
7727,1977,-3.3932292120129786,68
7728,1977,-3.337096456255632,69
7729,1977,-3.237039795495872,70
7730,1977,-3.147485828781528,71
7731,1977,-3.0342652232707747,72
7732,1977,-2.9790718326608836,73
7733,1977,-2.8657571971322455,74
7734,1977,-2.7516886581320397,75
7735,1977,-2.6464848454440553,76
7736,1977,-2.559673300361193,77
7737,1977,-2.4524781825686626,78
7738,1977,-2.345596983587337,79
7739,1977,-2.2733175953134777,80
7740,1977,-2.1738401371034834,81
7741,1977,-2.088119082873524,82
7742,1977,-2.0000390388937226,83
7743,1977,-1.9172546673062623,84
7744,1977,-1.858989609524614,85
7745,1977,-1.7802855471544272,86
7746,1977,-1.700347787793943,87
7747,1977,-1.5953870892114408,88
7748,1977,-1.548907412694068,89
7749,1977,-1.4546160293427306,90
7750,1977,-1.4339311906354988,91
7751,1977,-1.3247478114683748,92
7752,1977,-1.3819040128185978,93
7753,1977,-1.1902342782154227,94
7754,1977,-1.1827006690503963,95
7755,1977,-1.1292055257529405,96
7756,1977,-1.0782803896961914,97
7757,1977,-1.0299354671196788,98
7758,1977,-0.9841413987823295,99
7759,1977,-0.9408652264407349,100
7760,1977,-0.9000975519794049,101
7761,1977,-0.861755199226141,102
7762,1977,-0.8258103787457804,103
7763,1977,-0.7921722520377616,104
7764,1977,-0.7607624299755129,105
7765,1977,-0.731513858505136,106
7766,1977,-0.7043294699625147,107
7767,1977,-0.6791259391976913,108
7768,1977,-0.6557743274951437,109
7769,1977,0.0,110+
7770,1978,-4.097750355356934,0
7771,1978,-6.645391014514646,1
7772,1978,-7.106206217705975,2
7773,1978,-7.385791079925137,3
7774,1978,-7.600902459542082,4
7775,1978,-7.77525584668686,5
7776,1978,-7.875339305243843,6
7777,1978,-7.824046010856292,7
7778,1978,-7.66277786326017,8
7779,1978,-7.875339305243843,9
7780,1978,-7.986564940354067,10
7781,1978,-7.929406526514119,11
7782,1978,-7.77525584668686,12
7783,1978,-7.902007552326004,13
7784,1978,-7.751725349276666,14
7785,1978,-7.542633551418106,15
7786,1978,-7.278818960372969,16
7787,1978,-7.024289095238089,17
7788,1978,-6.733801971858699,18
7789,1978,-6.700741109597811,19
7790,1978,-6.750751530172472,20
7791,1978,-6.840096630508322,21
7792,1978,-6.660895201050611,22
7793,1978,-6.660895201050611,23
7794,1978,-6.668738378511637,24
7795,1978,-6.776727016575733,25
7796,1978,-6.785537646257888,26
7797,1978,-6.7422408405045635,27
7798,1978,-6.750751530172472,28
7799,1978,-6.785537646257888,29
7800,1978,-6.7422408405045635,30
7801,1978,-6.700741109597811,31
7802,1978,-6.469500348050982,32
7803,1978,-6.489044944123952,33
7804,1978,-6.607650686531799,34
7805,1978,-6.495645628155304,35
7806,1978,-6.394931652553473,36
7807,1978,-6.419175264163466,37
7808,1978,-6.175387385268911,38
7809,1978,-6.1997194859284415,39
7810,1978,-5.948405057647535,40
7811,1978,-5.9638493800750085,41
7812,1978,-5.839602197798736,42
7813,1978,-5.73837391942582,43
7814,1978,-5.652139241504362,44
7815,1978,-5.557088095505398,45
7816,1978,-5.509038397863689,46
7817,1978,-5.40145812546755,47
7818,1978,-5.29034919689886,48
7819,1978,-5.2476242522325185,49
7820,1978,-5.083205986931091,50
7821,1978,-5.046780740732609,51
7822,1978,-4.922624416773543,52
7823,1978,-4.809737351729366,53
7824,1978,-4.7284684023325845,54
7825,1978,-4.642872053172103,55
7826,1978,-4.582430699018602,56
7827,1978,-4.429537617344933,57
7828,1978,-4.359873830032749,58
7829,1978,-4.249595847493392,59
7830,1978,-4.15218556191195,60
7831,1978,-4.069261781854637,61
7832,1978,-3.9916074847709884,62
7833,1978,-3.9591146129619967,63
7834,1978,-3.809015255353917,64
7835,1978,-3.7317869551252127,65
7836,1978,-3.631743262743127,66
7837,1978,-3.5349573718416796,67
7838,1978,-3.428363049734925,68
7839,1978,-3.3532647279068524,69
7840,1978,-3.2301895847684743,70
7841,1978,-3.153322194128762,71
7842,1978,-3.0627271423782694,72
7843,1978,-2.959593226938118,73
7844,1978,-2.868571127937312,74
7845,1978,-2.780298365309834,75
7846,1978,-2.6882475738060303,76
7847,1978,-2.5725582316650533,77
7848,1978,-2.489276182305943,78
7849,1978,-2.3763392815827076,79
7850,1978,-2.270602047140995,80
7851,1978,-2.223589086767548,81
7852,1978,-2.1191807892488534,82
7853,1978,-2.0366119637044804,83
7854,1978,-1.918343621337508,84
7855,1978,-1.870737743611763,85
7856,1978,-1.7892825393531624,86
7857,1978,-1.7234468290459677,87
7858,1978,-1.6565295199679508,88
7859,1978,-1.5409851867996582,89
7860,1978,-1.460070080783277,90
7861,1978,-1.397072234291769,91
7862,1978,-1.3709329540071915,92
7863,1978,-1.2674452272815095,93
7864,1978,-1.2739304267497382,94
7865,1978,-1.185510944738254,95
7866,1978,-1.1309702047762353,96
7867,1978,-1.0791038222800668,97
7868,1978,-1.0298794509870182,98
7869,1978,-0.9832856006984334,99
7870,1978,-0.9393290885007314,100
7871,1978,-0.8979597751894316,101
7872,1978,-0.8591073183467012,102
7873,1978,-0.8227093182526245,103
7874,1978,-0.7887113926277336,104
7875,1978,-0.7570245869487059,105
7876,1978,-0.7275523072841227,106
7877,1978,-0.7001919366866506,107
7878,1978,-0.674855498087779,108
7879,1978,-0.6514487702042695,109
7880,1978,0.0,110+
7881,1979,-4.171441612607068,0
7882,1979,-6.717134919373487,1
7883,1979,-7.143477612503207,2
7884,1979,-7.250245587928913,3
7885,1979,-7.523941418405954,4
7886,1979,-7.641724454062337,5
7887,1979,-7.77525584668686,6
7888,1979,-7.728735831051967,7
7889,1979,-7.849363818840582,8
7890,1979,-8.016417903503749,9
7891,1979,-7.728735831051967,10
7892,1979,-8.2170885989659,11
7893,1979,-7.957577403480815,12
7894,1979,-7.875339305243843,13
7895,1979,-7.523941418405954,14
7896,1979,-7.469874197135678,15
7897,1979,-7.278818960372969,16
7898,1979,-6.980325971816972,17
7899,1979,-6.878196476740593,18
7900,1979,-6.767993336606978,19
7901,1979,-6.725433722188183,20
7902,1979,-6.840096630508322,21
7903,1979,-6.725433722188183,22
7904,1979,-6.794426593675134,23
7905,1979,-6.776727016575733,24
7906,1979,-6.717134919373487,25
7907,1979,-6.803395263657894,26
7908,1979,-6.759335273863864,27
7909,1979,-6.759335273863864,28
7910,1979,-6.776727016575733,29
7911,1979,-6.630123542383857,30
7912,1979,-6.717134919373487,31
7913,1979,-6.700741109597811,32
7914,1979,-6.502290170873972,33
7915,1979,-6.5929445391421035,34
7916,1979,-6.45667965962192,35
7917,1979,-6.437751649736401,36
7918,1979,-6.400937676613685,37
7919,1979,-6.18991548583182,38
7920,1979,-6.10575369351011,39
7921,1979,-6.119297918617867,40
7922,1979,-5.95609740327069,41
7923,1979,-5.809142990314028,42
7924,1979,-5.782825681996654,43
7925,1979,-5.666486689912504,44
7926,1979,-5.572754212249797,45
7927,1979,-5.521460917862246,46
7928,1979,-5.412606512950164,47
7929,1979,-5.343314732478772,48
7930,1979,-5.2476242522325185,49
7931,1979,-5.099466507802871,50
7932,1979,-5.040579170469328,51
7933,1979,-4.892852258439873,52
7934,1979,-4.806063128367481,53
7935,1979,-4.783101394480753,54
7936,1979,-4.641834170359683,55
7937,1979,-4.600182644477052,56
7938,1979,-4.492734756658304,57
7939,1979,-4.363793866412822,58
7940,1979,-4.319991243754429,59
7941,1979,-4.1270743868450195,60
7942,1979,-4.14964587800719,61
7943,1979,-4.007433190232804,62
7944,1979,-3.953887209526845,63
7945,1979,-3.8732831771122154,64
7946,1979,-3.790690720260621,65
7947,1979,-3.677346218300263,66
7948,1979,-3.577338079381029,67
7949,1979,-3.4641371814360293,68
7950,1979,-3.3714444235128074,69
7951,1979,-3.2906403910975115,70
7952,1979,-3.18085775768068,71
7953,1979,-3.0993165898105612,72
7954,1979,-3.006591016888867,73
7955,1979,-2.9058915695542016,74
7956,1979,-2.799014836476304,75
7957,1979,-2.696516965288537,76
7958,1979,-2.6402980990513916,77
7959,1979,-2.4959271530714657,78
7960,1979,-2.4339474111908728,79
7961,1979,-2.3176987308040937,80
7962,1979,-2.2439388975613124,81
7963,1979,-2.168316472189012,82
7964,1979,-2.0439971807466413,83
7965,1979,-1.9553142291306072,84
7966,1979,-1.9303321190919949,85
7967,1979,-1.8337070970358205,86
7968,1979,-1.756720564583539,87
7969,1979,-1.6819548432732776,88
7970,1979,-1.6618897724365245,89
7971,1979,-1.5303957050941475,90
7972,1979,-1.4505129334465419,91
7973,1979,-1.3753148570768825,92
7974,1979,-1.3368948588251233,93
7975,1979,-1.3058578848295466,94
7976,1979,-1.2406713674419767,95
7977,1979,-1.1859364418398375,96
7978,1979,-1.1336386105917884,97
7979,1979,-1.0837335284396412,98
7980,1979,-1.0362855868003533,99
7981,1979,-0.9912837109155852,100
7982,1979,-0.9486847996851591,101
7983,1979,-0.9084465778511059,102
7984,1979,-0.8705528402003013,103
7985,1979,-0.834941186177832,104
7986,1979,-0.8015344945759665,105
7987,1979,-0.7702874377543121,106
7988,1979,-0.7410986964931379,107
7989,1979,-0.7139214797764224,108
7990,1979,-0.6886174552735492,109
7991,1979,0.0,110+
7992,1980,-4.308032954765555,0
7993,1980,-6.803395263657894,1
7994,1980,-7.1308988302963465,2
7995,1980,-7.523941418405954,3
7996,1980,-7.799353398265921,4
7997,1980,-7.6842840684811335,5
7998,1980,-7.487573774235079,6
7999,1980,-7.875339305243843,7
8000,1980,-7.986564940354067,8
8001,1980,-8.047189562170502,9
8002,1980,-7.799353398265921,10
8003,1980,-8.111728083308073,11
8004,1980,-7.986564940354067,12
8005,1980,-7.957577403480815,13
8006,1980,-7.824046010856292,14
8007,1980,-7.523941418405954,15
8008,1980,-7.3232707229438025,16
8009,1980,-7.208860371766058,17
8010,1980,-7.070274208479912,18
8011,1980,-6.849486370858162,19
8012,1980,-6.907755278982137,20
8013,1980,-6.776727016575733,21
8014,1980,-6.868534565828856,22
8015,1980,-6.776727016575733,23
8016,1980,-6.708904420236972,24
8017,1980,-6.750751530172472,25
8018,1980,-6.759335273863864,26
8019,1980,-6.794426593675134,27
8020,1980,-6.830794237846009,28
8021,1980,-6.767993336606978,29
8022,1980,-6.725433722188183,30
8023,1980,-6.6377281417690766,31
8024,1980,-6.56416557459206,32
8025,1980,-6.668738378511637,33
8026,1980,-6.5929445391421035,34
8027,1980,-6.536191722549654,35
8028,1980,-6.365430988156775,36
8029,1980,-6.419175264163466,37
8030,1980,-6.359633870472449,38
8031,1980,-6.214608098422191,39
8032,1980,-6.05333995082607,40
8033,1980,-6.061887011404528,41
8034,1980,-5.802498447595359,42
8035,1980,-5.892524599253078,43
8036,1980,-5.70779049605374,44
8037,1980,-5.635189683190589,45
8038,1980,-5.596723402362794,46
8039,1980,-5.506572305368496,47
8040,1980,-5.349610660935587,48
8041,1980,-5.288367035694868,49
8042,1980,-5.10439667391073,50
8043,1980,-5.076775096600801,51
8044,1980,-4.9604175779356385,52
8045,1980,-4.888860237170335,53
8046,1980,-4.783101394480753,54
8047,1980,-4.682051230324049,55
8048,1980,-4.5912672808191,56
8049,1980,-4.512591004694998,57
8050,1980,-4.436271649526278,58
8051,1980,-4.293283424839493,59
8052,1980,-4.257334190716564,60
8053,1980,-4.1812104952437625,61
8054,1980,-4.051859950615945,62
8055,1980,-3.9738984091462335,63
8056,1980,-3.868484703413663,64
8057,1980,-3.8153501181678853,65
8058,1980,-3.7074508396993715,66
8059,1980,-3.6389470853657273,67
8060,1980,-3.5494653983312583,68
8061,1980,-3.4596743114211312,69
8062,1980,-3.3090740927863496,70
8063,1980,-3.217127354334084,71
8064,1980,-3.110469951024414,72
8065,1980,-3.031359451197142,73
8066,1980,-2.9145210181291676,74
8067,1980,-2.837532658880446,75
8068,1980,-2.716132777295566,76
8069,1980,-2.6419816011325055,77
8070,1980,-2.557090320751269,78
8071,1980,-2.475629813007791,79
8072,1980,-2.3775241796585393,80
8073,1980,-2.2688602235924247,81
8074,1980,-2.149520717267209,82
8075,1980,-2.094920728528296,83
8076,1980,-1.984786121638454,84
8077,1980,-1.8946563554479083,85
8078,1980,-1.8220743572304139,86
8079,1980,-1.7504256057350778,87
8080,1980,-1.68702114709248,88
8081,1980,-1.5858190468354665,89
8082,1980,-1.4909884322345563,90
8083,1980,-1.498657113090742,91
8084,1980,-1.4103002095867367,92
8085,1980,-1.326969407035207,93
8086,1980,-1.332677767682877,94
8087,1980,-1.2178013122624702,95
8088,1980,-1.1613284712736425,96
8089,1980,-1.1075723100396209,97
8090,1980,-1.0564727624740176,98
8091,1980,-1.008104531146809,99
8092,1980,-0.9623870277671286,100
8093,1980,-0.9193453926033838,101
8094,1980,-0.8788745304887328,102
8095,1980,-0.8409281898795262,103
8096,1980,-0.8054651767852704,104
8097,1980,-0.7723852120722,105
8098,1980,-0.7416024008293487,106
8099,1980,-0.713023410564738,107
8100,1980,-0.6865489965317182,108
8101,1980,-0.6620555730822716,109
8102,1980,0.0,110+
8103,1981,-4.328296312252914,0
8104,1981,-6.868534565828856,1
8105,1981,-7.195437351433918,2
8106,1981,-7.402051600796917,3
8107,1981,-7.728735831051967,4
8108,1981,-7.799353398265921,5
8109,1981,-7.986564940354067,6
8110,1981,-7.902007552326004,7
8111,1981,-8.145629634983754,8
8112,1981,-8.078938260485081,9
8113,1981,-8.047189562170502,10
8114,1981,-8.145629634983754,11
8115,1981,-8.078938260485081,12
8116,1981,-7.875339305243843,13
8117,1981,-7.66277786326017,14
8118,1981,-7.5616817463888015,15
8119,1981,-7.3232707229438025,16
8120,1981,-7.3232707229438025,17
8121,1981,-7.024289095238089,18
8122,1981,-6.794426593675134,19
8123,1981,-6.821577582741084,20
8124,1981,-6.708904420236972,21
8125,1981,-6.897804948128969,22
8126,1981,-6.868534565828856,23
8127,1981,-6.878196476740593,24
8128,1981,-6.794426593675134,25
8129,1981,-7.002065958453378,26
8130,1981,-6.785537646257888,27
8131,1981,-6.794426593675134,28
8132,1981,-6.794426593675134,29
8133,1981,-6.700741109597811,30
8134,1981,-6.7422408405045635,31
8135,1981,-6.7422408405045635,32
8136,1981,-6.660895201050611,33
8137,1981,-6.660895201050611,34
8138,1981,-6.529318843261892,35
8139,1981,-6.482487543577793,36
8140,1981,-6.3771270279199666,37
8141,1981,-6.319968614080018,38
8142,1981,-6.219620640245736,39
8143,1981,-6.0705077544484345,40
8144,1981,-5.987472525838444,41
8145,1981,-5.944580961209131,42
8146,1981,-5.7763531674910364,43
8147,1981,-5.726028083603521,44
8148,1981,-5.637994734118198,45
8149,1981,-5.536574555672295,46
8150,1981,-5.412606512950164,47
8151,1981,-5.399243285137997,48
8152,1981,-5.298317366548036,49
8153,1981,-5.151622987397233,50
8154,1981,-5.0961931824579025,51
8155,1981,-4.970453504463424,52
8156,1981,-4.861353591380501,53
8157,1981,-4.784296851885527,54
8158,1981,-4.710530701645918,55
8159,1981,-4.643911014304522,56
8160,1981,-4.528209144851963,57
8161,1981,-4.427861171017681,58
8162,1981,-4.348205086198371,59
8163,1981,-4.245400037142057,60
8164,1981,-4.164337934042636,61
8165,1981,-4.055893375847848,62
8166,1981,-3.9943182481549764,63
8167,1981,-3.885868047951295,64
8168,1981,-3.8176223300066616,65
8169,1981,-3.702978378493438,66
8170,1981,-3.6257168791562964,67
8171,1981,-3.5223485832263055,68
8172,1981,-3.456181689994915,69
8173,1981,-3.2944078874806375,70
8174,1981,-3.2301895847684743,71
8175,1981,-3.1310939114846676,72
8176,1981,-3.06016413371338,73
8177,1981,-2.9444689796164494,74
8178,1981,-2.827678688557741,75
8179,1981,-2.7390765797073326,76
8180,1981,-2.6569769309182094,77
8181,1981,-2.569549923857105,78
8182,1981,-2.4665167846764096,79
8183,1981,-2.3576750593120055,80
8184,1981,-2.275261797345155,81
8185,1981,-2.195256515241521,82
8186,1981,-2.1154418459208775,83
8187,1981,-2.0084985728692706,84
8188,1981,-1.887037649544369,85
8189,1981,-1.810942288644829,86
8190,1981,-1.767379100502677,87
8191,1981,-1.7223826714502346,88
8192,1981,-1.5916962309579432,89
8193,1981,-1.497896537701193,90
8194,1981,-1.4990600049644909,91
8195,1981,-1.3834583863006826,92
8196,1981,-1.3185983301672393,93
8197,1981,-1.339296277959308,94
8198,1981,-1.2192895084378295,95
8199,1981,-1.1623831045667727,96
8200,1981,-1.1081778935378106,97
8201,1981,-1.056731654704382,98
8202,1981,-1.008022322473748,99
8203,1981,-0.9620205835803294,100
8204,1981,-0.9186936164904654,101
8205,1981,-0.8780079584488503,102
8206,1981,-0.839862239924583,103
8207,1981,-0.8042351780838334,104
8208,1981,-0.7710222392829112,105
8209,1981,-0.7401339717842822,106
8210,1981,-0.7114740972528295,107
8211,1981,-0.684940944012846,108
8212,1981,-0.660408971972172,109
8213,1981,0.0,110+
8214,1982,-4.4178610876830975,0
8215,1982,-6.969630682700225,1
8216,1982,-7.308232845579262,2
8217,1982,-7.6842840684811335,3
8218,1982,-7.986564940354067,4
8219,1982,-7.849363818840582,5
8220,1982,-7.929406526514119,6
8221,1982,-8.2170885989659,7
8222,1982,-7.986564940354067,8
8223,1982,-8.078938260485081,9
8224,1982,-8.180720954795024,10
8225,1982,-8.111728083308073,11
8226,1982,-8.078938260485081,12
8227,1982,-7.986564940354067,13
8228,1982,-8.047189562170502,14
8229,1982,-7.849363818840582,15
8230,1982,-7.402051600796917,16
8231,1982,-7.1691200431165445,17
8232,1982,-7.1308988302963465,18
8233,1982,-7.09408485717363,19
8234,1982,-6.9485772735023925,20
8235,1982,-6.927957986299656,21
8236,1982,-6.830794237846009,22
8237,1982,-6.897804948128969,23
8238,1982,-6.917805614835639,24
8239,1982,-6.897804948128969,25
8240,1982,-6.868534565828856,26
8241,1982,-6.830794237846009,27
8242,1982,-6.830794237846009,28
8243,1982,-6.8589651148127055,29
8244,1982,-6.840096630508322,30
