,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982
96,0.18787874694046,0.186821761988764,0.185770113911909,0.184723782612956,0.183682747992682,0.182646989950634,0.18161648838618,0.180591223199538,0.179571174292802,0.178556321570957,0.177546644942869,0.176542124322281,0.175542739628784,0.174548470788784,0.173559297736453,0.172575200414672,0.17159615877596,0.17062215278339,0.169653162411504,0.168689167647197,0.167730148490612,0.166776084956008
97,0.206740998866263,0.205692179106366,0.204648072912961,0.203608665256708,0.202573941092812,0.201543885361832,0.200518482990457,0.1994977188923,0.19848157796867,0.197470045109338,0.1964631051933,0.195460743089534,0.194462943657743,0.193469691749097,0.192480972206966,0.191496769867648,0.190517069561084,0.189541856111574,0.188571114338479,0.187604829056923,0.186642985078479,0.185685567211861
98,0.229305203494791,0.228315670049141,0.227329858565743,0.226347759772994,0.225369364380795,0.224394663080995,0.223423646547834,0.222456305438397,0.221492630393037,0.220532612035828,0.219576240974989,0.218623507803319,0.217674403098622,0.216728917424136,0.215787041328952,0.214848765348437,0.213914080004644,0.212982975806732,0.212055443251371,0.211131472823153,0.210211054994996,0.209294180228542
99,0.24744171129129,0.246448040674336,0.245457801539375,0.244470986522286,0.24348758823788,0.242507599280262,0.241531012223201,0.240557819620486,0.239588014006297,0.238621587895557,0.237658533784293,0.236698844149994,0.235742511451955,0.23478952813164,0.233839886613024,0.232893579302943,0.231950598591438,0.231010936852104,0.230074586442422,0.229141539704107,0.228211788963442,0.227285326531612
100,0.259358397447983,0.258120549861546,0.256887738284579,0.2556599505463,0.254437174423837,0.253219397643192,0.252006607880182,0.25079879276139,0.249595939865101,0.248398036722239,0.24720507081729,0.246017029589227,0.244833900432429,0.243655670697583,0.242482327692599,0.241313858683504,0.240150250895336,0.23899149151303,0.237837567682304,0.236688466510533,0.235544175067615,0.234404680386842
101,0.299862956781657,0.299040348217516,0.298219600463855,0.29740071148278,0.29658367922626,0.295768501636203,0.294955176644534,0.294143702173276,0.293334076134625,0.292526296431027,0.291720360955257,0.290916267590494,0.290114014210398,0.289313598679191,0.288515018851726,0.287718272573569,0.286923357681072,0.286130272001453,0.285339013352866,0.284549579544481,0.283761968376557,0.282976177640521
102,0.347810230979709,0.347446219105572,0.347082508168046,0.346719098085864,0.34635598877741,0.345993180160721,0.345630672153485,0.345268464673048,0.344906557636406,0.344544950960215,0.344183644560782,0.343822638354074,0.343461932255718,0.343101526180995,0.342741420044848,0.342381613761878,0.342022107246351,0.34166290041219,0.341303993172983,0.340945385441981,0.340587077132098,0.340229068155915
103,0.404303517420071,0.404524327908447,0.404745228403676,0.404966218909036,0.405187299427767,0.405408469963068,0.4056297305181,0.405851081095984,0.4060725216998,0.40629405233259,0.406515672997355,0.406737383697057,0.406959184434617,0.40718107521292,0.407403056034806,0.407625126903079,0.4078472878205,0.408069538789793,0.40829187981364,0.408514310894683,0.408736832035526,0.408959443238731
104,0.453149686537755,0.454079766746698,0.455011194395787,0.455943969133164,0.456878090596462,0.457813558412783,0.458750372198676,0.459688531560101,0.460628036092414,0.461568885380333,0.462511078997921,0.46345461650855,0.464399497464887,0.465345721408859,0.466293287871637,0.467242196373601,0.468192446424325,0.469144037522547,0.470096969156143,0.471051240802107,0.472006851926525,0.472963801984551
105,0.473978573008169,0.474629338102489,0.475280718408696,0.47593271374454,0.476585323925433,0.477238548764452,0.477892388072328,0.478546841657448,0.47920190932585,0.479857590881216,0.480513886124878,0.481170794855805,0.481828316870602,0.482486451963514,0.483145199926411,0.483804560548795,0.48446453361779,0.485125118918144,0.48578631623222,0.486448125339997,0.487110546019066,0.487773578044629
106,0.561666084831886,0.563680980602305,0.56570026167169,0.567723917223046,0.56975193628362,0.571784307724714,0.573821020261523,0.57586206245297,0.57790742270156,0.579957089253242,0.582011050197275,0.584069293466114,0.586131806835298,0.588198577923357,0.590269594191719,0.592344842944637,0.594424311329118,0.596507986334875,0.598595854794274,0.600687903382307,0.602784118616563,0.604884486857219
107,0.559522100716223,0.561203636666273,0.562888251405562,0.564575938718721,0.566266692314196,0.56796050582416,0.569657372804444,0.571357286734462,0.573060241017141,0.574766228978858,0.576475243869373,0.578187278861773,0.579902327052418,0.581620381460885,0.583341435029922,0.585065480625404,0.586792511036289,0.588522518974584,0.590255497075305,0.591991437896454,0.593730333918985,0.595472177546786
108,0.515799795137301,0.516457054825981,0.51711486022872,0.517773211055312,0.518432107013459,0.519091547808773,0.519751533144772,0.520412062722878,0.521073136242417,0.521734753400616,0.522396913892599,0.523059617411389,0.523722863647904,0.524386652290954,0.525050983027243,0.525715855541361,0.526381269515792,0.527047224630899,0.527713720564935,0.528380756994035,0.529048333592211,0.529716450031358
109,0.480780451210911,0.479453582104161,0.478129222439832,0.476807373838278,0.475488037880566,0.474171216108591,0.472856910025191,0.471545121094259,0.470235850740861,0.468929100351352,0.467624871273492,0.466323164816566,0.465023982251499,0.463727324810982,0.462433193689585,0.461141590043883,0.459852514992579,0.45856596961662,0.457281954959331,0.456000472026528,0.454721521786651,0.453445105170885
